,Unnamed: 0,number,year,url,DJ score,WT score,AC score,JO score,AJ score,pdf only?,success,full text index
11700,11700,11700,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387181116001074,,,,,,,1,11379
11701,11701,11701,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032115016354,,,,,,,1,11380
11702,11702,11702,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653516312000,,,,,,,1,11381
11703,11703,11703,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337315302824,,,,,,,1,11382
11704,11704,11704,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433215030421,,,,,,,1,11383
11705,11705,11705,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749116300173,,,,,,,1,11384
11706,11706,11706,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653516308712,,,,,,,1,11385
11707,11707,11707,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S030094401530196X,,,,,,,1,11386
11708,11708,11708,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1350417715300249,,,,,,,1,11387
11709,11709,11709,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1369800115300883,,,1.0,,,,1,11388
11710,11710,11710,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S136403211630034X,,,,,,,1,11389
11711,11711,11711,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0023643815303546,,,,,,,1,11390
11712,11712,11712,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337315301909,,,,,,,1,11391
11713,11713,11713,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022231315307936,2.0,,,,,,1,11392
11714,11714,11714,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1875510016305236,,,,,,,1,11393
11715,11715,11715,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0009261416301944,,,,,,,1,11394
11716,11716,11716,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1742706116304287,,,,,,,1,11395
11717,11717,11717,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944016300042,,,,,,,1,11396
11718,11718,11718,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0964830516300907,,,,,,,1,11397
11719,11719,11719,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141022916301788,,,,,,,1,11398
11720,11720,11720,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0928098716301580,,,,,,,1,11399
11721,11721,11721,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337316302582,,,,,,,1,11400
11722,11722,11722,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1750583616306296,,,,,,,1,11401
11723,11723,11723,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S014296121630494X,,,,,,,1,11402
11724,11724,11724,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141113616301891,1.0,,,,,,1,11403
11725,11725,11725,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586616311066,,,,,,,1,11404
11726,11726,11726,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0964830516302931,,,,,,,1,11405
11727,11727,11727,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1110062114200237,,,,,,,1,11406
11728,11728,11728,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749116304390,,,,,,,1,11407
11729,11729,11729,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433216318578,,,,,,,1,11408
11730,11730,11730,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S027753871500529X,,,,,,,1,11409
11731,11731,11731,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301679X16301815,,,,,,,1,11410
11732,11732,11732,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040402016308961,,,,,,,1,11411
11733,11733,11733,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135416308004,,,,,,,1,11412
11734,11734,11734,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1350417715002187,,,,,,,1,11413
11735,11735,11735,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894715017696,,,,,,,1,11414
11736,11736,11736,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838816320382,,,,,,,1,11415
11737,11737,11737,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360319916319048,,,,,,,1,11416
11738,11738,11738,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2352152X16300834,,,,,,,1,11417
11739,11739,11739,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236116001034,,,,,,,1,11418
11740,11740,11740,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1438463916300669,,,,,,,1,11419
11741,11741,11741,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433216304810,,,,,,,1,11420
11742,11742,11742,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2211285516301860,,,,,,,1,11421
11743,11743,11743,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0147651315302323,,,,,,,1,11422
11744,11744,11744,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021979716300388,2.0,,,,,,1,11423
11745,11745,11745,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416306721,,,,,,,1,11424
11746,11746,11746,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032115013374,,,,,,,1,11425
11747,11747,11747,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004565351530446X,,,,,,,1,11426
11748,11748,11748,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267015013197,,,0.0,,,,1,11427
11749,11749,11749,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944015302939,,,,,,,1,11428
11750,11750,11750,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1631074816000242,,,,,,,1,11429
11751,11751,11751,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916416301370,,,,,,,1,11430
11752,11752,11752,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0959652616307533,,,,,,,1,11431
11753,11753,11753,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468616314864,,,,,,,1,11432
11754,11754,11754,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0008622315303973,,,,,,,1,11433
11755,11755,11755,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S175161611630008X,,,,,,,1,11434
11756,11756,11756,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1742706116304561,,,,,,,1,11435
11757,11757,11757,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852415012237,,,,,,,1,11436
11758,11758,11758,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0958166916301227,,,,,,,1,11437
11759,11759,11759,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897216306570,,,,,,,1,11438
11760,11760,11760,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969715306914,,,,,,,1,11439
11761,11761,11761,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169131716301831,,,,,,,1,11440
11762,11762,11762,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143749616301063,,,,,,,1,11441
11763,11763,11763,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0273230016302690,,,,,,,1,11442
11764,11764,11764,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967316302692,,,,,,,1,11443
11765,11765,11765,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1003632616642115,,,,,,,1,11444
11766,11766,11766,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1572665716302429,,,,,,,1,11445
11767,11767,11767,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0025326X16303538,,,,,,,1,11446
11768,11768,11768,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337315302721,,,,,,,1,11447
11769,11769,11769,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586615304044,,,,,,,1,11448
11770,11770,11770,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838816308866,,,,,,,1,11449
11771,11771,11771,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586616305317,,,,,,,1,11450
11772,11772,11772,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894715012036,,0.0,,,0.0,,1,11451
11773,11773,11773,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2213343716301300,,,,,,,1,11452
11774,11774,11774,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0272884215018507,,,,,,,1,11453
11775,11775,11775,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433216300058,,,,,,,1,11454
11776,11776,11776,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389415302958,,,,,,,1,11455
11777,11777,11777,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135415303511,,,,,,,1,11456
11778,11778,11778,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416303200,,,,,,,1,11457
11779,11779,11779,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925400516304531,,,,,,,1,11458
11780,11780,11780,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2214785316000419,,0.0,,,0.0,,1,11459
11781,11781,11781,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389416301844,,,,,,,1,11460
11782,11782,11782,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135416306212,,,,,,,1,11461
11783,11783,11783,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301479716305096,,,,,,,1,11462
11784,11784,11784,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0272884215016429,,,1.0,,,,1,11463
11785,11785,11785,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0014305716307352,,,,,,,1,11464
11786,11786,11786,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389416305829,,,,,,,1,11465
11787,11787,11787,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360319916327380,2.0,,,,,,1,11466
11788,11788,11788,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2211285515004693,,,,,,,1,11467
11789,11789,11789,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0956053X15302233,,,,,,,1,11468
11790,11790,11790,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0950061816315823,,,,,,,1,11469
11791,11791,11791,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852415014108,,,,,,,1,11470
11792,11792,11792,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0957582016000598,,,,,,,1,11471
11793,11793,11793,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852415011670,,,,,,,1,11472
11794,11794,11794,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378775315306078,,,,,,,1,11473
11795,11795,11795,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1572665716305306,,,,,,,1,11474
11796,11796,11796,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010854516300303,,,,,,,1,11475
11797,11797,11797,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032116301216,,,,,,,1,11476
11798,11798,11798,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0020169316306338,,,,,,,1,11477
11799,11799,11799,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167732216304251,,,,,,,1,11478
11800,11800,11800,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416304667,,,,,,,1,11479
11801,11801,11801,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894716300924,,,,,,,1,11480
11802,11802,11802,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S221192641630220X,,,,,,,1,11481
11803,11803,11803,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026265X15001745,,,,,,,1,11482
11804,11804,11804,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1750583615301341,,,,,,,1,11483
11805,11805,11805,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S037877531631429X,,,,,,,1,11484
11806,11806,11806,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236115012946,,,,,,,1,11485
11807,11807,11807,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043164816300424,,,,,,,1,11486
11808,11808,11808,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360128515300629,,,,,,,1,11487
11809,11809,11809,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032116304695,,,,,,,1,11488
11810,11810,11810,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960308515001479,,,,,,,1,11489
11811,11811,11811,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677916302740,,,,,,,1,11490
11812,11812,11812,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416302371,,,,,,,1,11491
11813,11813,11813,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433215031633,,,,,,,1,11492
11814,11814,11814,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S246817091630025X,,0.0,,,0.0,,1,11493
11815,11815,11815,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969715305945,,,,,,,1,11494
11816,11816,11816,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032116301940,,,,,,,1,11495
11817,11817,11817,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0264127516303094,,,,,,,1,11496
11818,11818,11818,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360319916306073,,,,,,,1,11497
11819,11819,11819,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944015301089,,,,,,,1,11498
11820,11820,11820,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1359511316300228,,,,,,,1,11499
11821,11821,11821,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1004954116304335,,,,,,,1,11500
11822,11822,11822,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1381116916303636,,,,,,,1,11501
11823,11823,11823,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433216300824,,,,,,,1,11502
11824,11824,11824,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378775316300416,,,,,,,1,11503
11825,11825,11825,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586616300776,,,,,,,1,11504
11826,11826,11826,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135415302566,,,,,,,1,11505
11827,11827,11827,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S001623611630672X,,,,,,,1,11506
11828,11828,11828,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897216305576,,,,,,,1,11507
11829,11829,11829,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0920586115003387,,,,,,,1,11508
11830,11830,11830,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337315300783,,,,,,,1,11509
11831,11831,11831,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0883292716300865,,,,,,,1,11510
11832,11832,11832,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0928493116301849,,,,,,,1,11511
11833,11833,11833,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337316304416,,,,,,,1,11512
11834,11834,11834,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960148115304067,,,,,,,1,11513
11835,11835,11835,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S240582971530101X,,,,,,,1,11514
11836,11836,11836,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S246860691630034X,,,,,,,1,11515
11837,11837,11837,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1572665716301461,,,,,,,1,11516
11838,11838,11838,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165993615302375,,,,,,,1,11517
11839,11839,11839,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0306261916308972,,,,,,,1,11518
11840,11840,11840,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S096085241631255X,,,,,,,1,11519
11841,11841,11841,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003426615011348,0.0,,,,,,1,11520
11842,11842,11842,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1748013216301396,,,,,,,1,11521
11843,11843,11843,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022311515303184,,,,,,,1,11522
11844,11844,11844,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0144861715010474,,,,,,,1,11523
11845,11845,11845,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960148116301586,,,,,,,1,11524
11846,11846,11846,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969716313407,,,,,,,1,11525
11847,11847,11847,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1005030216301244,,,,,,,1,11526
11848,11848,11848,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S092150931530753X,,,,,,,1,11527
11849,11849,11849,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927776516303289,,,,,,,1,11528
11850,11850,11850,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1751616116301758,,,,,,,1,11529
11851,11851,11851,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0920410516301164,,,,,,,1,11530
11852,11852,11852,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852415011967,,,,,,,1,11531
11853,11853,11853,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167732216301660,,,,,,,1,11532
11854,11854,11854,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1011134416302263,,,,,,,1,11533
11855,11855,11855,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960148116302026,,,,,,,1,11534
11856,11856,11856,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944015303118,,,,,,,1,11535
11857,11857,11857,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416000444,,,,,,,1,11536
11858,11858,11858,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1319610313000082,,,,,,,1,11537
11859,11859,11859,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387181116000317,,,,,,,1,11538
11860,11860,11860,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0964830516300890,,,,,,,1,11539
11861,11861,11861,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468616317935,,,,,,,1,11540
11862,11862,11862,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0038092X1630473X,0.0,,,,,,1,11541
11863,11863,11863,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0896844615301674,,,,,,,1,11542
11864,11864,11864,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0196655315011256,,,,,,,1,11543
11865,11865,11865,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0254058416306411,,,,,,,1,11544
11866,11866,11866,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0196655315011268,,,,,,,1,11545
11867,11867,11867,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S030438941630098X,,,,,,,1,11546
11868,11868,11868,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S136403211501093X,,,,,,,1,11547
11869,11869,11869,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0959652615011257,,,,,,,1,11548
11870,11870,11870,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677916303228,,,,,,,1,11549
11871,11871,11871,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378775316302701,,,,,,,1,11550
11872,11872,11872,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1871678416000170,,,,,,,1,11551
11873,11873,11873,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301679X15000833,,,,,,,1,11552
11874,11874,11874,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433216001781,,,,,,,1,11553
11875,11875,11875,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2213343716302044,,,,,,,1,11554
11876,11876,11876,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337315301041,,,,,,,1,11555
11877,11877,11877,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0306261916309564,,,,,,,1,11556
11878,11878,11878,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1381514816301900,,,,,,,1,11557
11879,11879,11879,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1875510015302870,,,,,,,1,11558
11880,11880,11880,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894715010426,1.0,,,,,,1,11559
11881,11881,11881,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610216000291,,,,,,,1,11560
11882,11882,11882,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416305880,,,,,,,1,11561
11883,11883,11883,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030402615011286,,,,,,,1,11562
11884,11884,11884,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1750583616300391,,,,,,,1,11563
11885,11885,11885,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1296207415001144,,,,,,,1,11564
11886,11886,11886,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433215029049,,,,,,,1,11565
11887,11887,11887,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S187220671561052X,,,,0.0,,,1,11566
11888,11888,11888,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0025540816301635,,,,,,,1,11567
11889,11889,11889,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2214993715300105,,,,,,,1,11568
11890,11890,11890,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1296207415001296,,,,,,,1,11569
11891,11891,11891,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0731708516302321,,,,,,,1,11570
11892,11892,11892,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301679X15004909,,,,,,,1,11571
11893,11893,11893,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0264127515309515,,,,,,,1,11572
11894,11894,11894,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0306261915014798,,,,,,,1,11573
11895,11895,11895,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032115010783,,,,,,,1,11574
11896,11896,11896,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167732216311199,,,,,,,1,11575
11897,11897,11897,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143720815004271,,,,,,,1,11576
11898,11898,11898,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0166445X15300862,,,,,,,1,11577
11899,11899,11899,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032115015117,,,,,,,1,11578
11900,11900,11900,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S187853521630065X,,,,,,,1,11579
11901,11901,11901,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838816300068,,,,,,,1,11580
11902,11902,11902,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852416304278,,,,,,,1,11581
11903,11903,11903,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0196890416301029,,,,,,,1,11582
11904,11904,11904,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2213343716302214,,,,,,,1,11583
11905,11905,11905,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022286016300606,,,,,,,1,11584
11906,11906,11906,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897216306636,,,,,,,1,11585
11907,11907,11907,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433216316695,,,,,,,1,11586
11908,11908,11908,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360319916308680,,,,,,,1,11587
11909,11909,11909,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468616307800,,,,,,,1,11588
11910,11910,11910,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0584854716301938,,,,,,,1,11589
11911,11911,11911,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0928493116300145,,,,,,,1,11590
11912,11912,11912,2016,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032116002598,,,,,,,1,11591
